pgmid,vehicle_count,pepkspeed,timestamp,location,created_at
88,1,37.48,07:46:40.300,"32.8945,-96.57679",2025-10-27T07:46:40.300381Z
88,1,49.4,07:46:41.024,"32.8945,-96.57679",2025-10-27T07:46:41.025503Z
88,1,41.31,07:46:41.742,"32.8945,-96.57679",2025-10-27T07:46:41.743474Z
88,1,37.76,07:46:42.460,"32.8945,-96.57679",2025-10-27T07:46:42.460817Z
88,1,39.96,07:46:43.224,"32.8945,-96.57679",2025-10-27T07:46:43.225097Z
88,1,43.0,07:46:43.948,"32.8945,-96.57679",2025-10-27T07:46:43.949902Z
88,1,47.16,07:46:44.702,"32.8945,-96.57679",2025-10-27T07:46:44.703310Z
88,1,38.47,07:46:45.413,"32.8945,-96.57679",2025-10-27T07:46:45.414455Z
88,1,48.42,07:46:46.137,"32.8945,-96.57679",2025-10-27T07:46:46.137909Z
88,1,33.4,07:46:46.863,"32.8945,-96.57679",2025-10-27T07:46:46.865010Z
88,1,41.94,07:46:47.582,"32.8945,-96.57679",2025-10-27T07:46:47.583706Z
88,1,42.1,07:46:48.301,"32.8945,-96.57679",2025-10-27T07:46:48.302782Z
88,1,37.33,07:46:49.018,"32.8945,-96.57679",2025-10-27T07:46:49.019698Z
88,1,39.12,07:46:49.746,"32.8945,-96.57679",2025-10-27T07:46:49.747744Z
88,1,42.34,07:46:50.470,"32.8945,-96.57679",2025-10-27T07:46:50.472217Z
88,1,47.59,07:46:51.189,"32.8945,-96.57679",2025-10-27T07:46:51.190461Z
88,1,42.82,07:46:51.926,"32.8945,-96.57679",2025-10-27T07:46:51.927349Z
88,1,39.6,07:46:52.655,"32.8945,-96.57679",2025-10-27T07:46:52.656877Z
88,1,35.43,07:46:53.383,"32.8945,-96.57679",2025-10-27T07:46:53.383630Z
88,1,33.58,07:46:54.133,"32.8945,-96.57679",2025-10-27T07:46:54.134596Z
88,1,41.4,07:46:54.879,"32.8945,-96.57679",2025-10-27T07:46:54.880740Z
88,1,31.83,07:46:55.632,"32.8945,-96.57679",2025-10-27T07:46:55.633541Z
88,1,40.08,07:46:56.379,"32.8945,-96.57679",2025-10-27T07:46:56.380973Z
88,1,31.4,07:46:57.112,"32.8945,-96.57679",2025-10-27T07:46:57.113333Z
88,1,40.09,07:46:57.828,"32.8945,-96.57679",2025-10-27T07:46:57.828926Z
88,1,42.48,07:46:58.543,"32.8945,-96.57679",2025-10-27T07:46:58.544241Z
88,1,41.17,07:46:59.286,"32.8945,-96.57679",2025-10-27T07:46:59.287053Z
88,1,43.95,07:47:00.046,"32.8945,-96.57679",2025-10-27T07:47:00.047894Z
88,1,35.65,07:47:00.775,"32.8945,-96.57679",2025-10-27T07:47:00.777071Z
88,1,40.32,07:47:01.493,"32.8945,-96.57679",2025-10-27T07:47:01.494411Z
88,1,37.32,07:47:02.209,"32.8945,-96.57679",2025-10-27T07:47:02.211311Z
88,1,38.81,07:47:02.931,"32.8945,-96.57679",2025-10-27T07:47:02.932612Z
88,1,44.57,07:47:03.678,"32.8945,-96.57679",2025-10-27T07:47:03.679851Z
88,1,42.72,07:47:04.404,"32.8945,-96.57679",2025-10-27T07:47:04.404996Z
88,1,42.56,07:47:05.135,"32.8945,-96.57679",2025-10-27T07:47:05.136341Z
88,1,43.66,07:47:05.852,"32.8945,-96.57679",2025-10-27T07:47:05.853938Z
88,1,34.31,07:47:06.569,"32.8945,-96.57679",2025-10-27T07:47:06.570586Z
88,1,36.62,07:47:07.296,"32.8945,-96.57679",2025-10-27T07:47:07.297804Z
88,1,38.99,07:47:08.025,"32.8945,-96.57679",2025-10-27T07:47:08.026230Z
88,1,31.82,07:47:08.772,"32.8945,-96.57679",2025-10-27T07:47:08.772731Z
88,1,39.45,07:47:09.493,"32.8945,-96.57679",2025-10-27T07:47:09.494021Z
88,1,37.28,07:47:10.201,"32.8945,-96.57679",2025-10-27T07:47:10.201776Z
88,1,36.72,07:47:10.950,"32.8945,-96.57679",2025-10-27T07:47:10.950863Z
88,1,40.49,07:47:11.679,"32.8945,-96.57679",2025-10-27T07:47:11.680895Z
88,1,32.78,07:47:12.429,"32.8945,-96.57679",2025-10-27T07:47:12.430322Z
88,1,44.57,07:47:13.147,"32.8945,-96.57679",2025-10-27T07:47:13.148016Z
88,1,38.41,07:47:13.869,"32.8945,-96.57679",2025-10-27T07:47:13.870740Z
88,1,42.33,07:47:14.603,"32.8945,-96.57679",2025-10-27T07:47:14.604888Z
88,1,38.04,07:47:15.319,"32.8945,-96.57679",2025-10-27T07:47:15.319489Z
88,1,32.0,07:47:16.069,"32.8945,-96.57679",2025-10-27T07:47:16.070170Z
88,1,41.25,07:47:16.982,"32.8945,-96.57679",2025-10-27T07:47:16.983243Z
88,1,40.85,07:47:17.705,"32.8945,-96.57679",2025-10-27T07:47:17.707080Z
88,1,39.13,07:47:18.436,"32.8945,-96.57679",2025-10-27T07:47:18.437025Z
88,1,37.18,07:47:19.168,"32.8945,-96.57679",2025-10-27T07:47:19.169227Z
88,1,27.57,07:47:19.921,"32.8945,-96.57679",2025-10-27T07:47:19.922041Z
88,1,35.81,07:47:20.680,"32.8945,-96.57679",2025-10-27T07:47:20.681258Z
88,1,41.8,07:47:21.414,"32.8945,-96.57679",2025-10-27T07:47:21.414436Z
88,1,34.02,07:47:22.153,"32.8945,-96.57679",2025-10-27T07:47:22.154606Z
88,1,44.79,07:47:22.901,"32.8945,-96.57679",2025-10-27T07:47:22.901802Z
88,1,38.45,07:47:23.603,"32.8945,-96.57679",2025-10-27T07:47:23.604543Z
88,1,40.62,07:47:24.341,"32.8945,-96.57679",2025-10-27T07:47:24.343136Z
88,1,40.52,07:47:25.061,"32.8945,-96.57679",2025-10-27T07:47:25.061828Z
88,1,44.16,07:47:25.797,"32.8945,-96.57679",2025-10-27T07:47:25.798569Z
88,1,45.76,07:47:26.527,"32.8945,-96.57679",2025-10-27T07:47:26.528973Z
88,1,41.13,07:47:27.282,"32.8945,-96.57679",2025-10-27T07:47:27.284061Z
88,1,37.73,07:47:28.035,"32.8945,-96.57679",2025-10-27T07:47:28.036049Z
88,1,43.36,07:47:28.773,"32.8945,-96.57679",2025-10-27T07:47:28.774892Z
88,1,40.71,07:47:29.499,"32.8945,-96.57679",2025-10-27T07:47:29.500974Z
88,1,42.81,07:47:30.233,"32.8945,-96.57679",2025-10-27T07:47:30.233585Z
88,1,37.77,07:47:30.971,"32.8945,-96.57679",2025-10-27T07:47:30.972930Z
88,1,35.14,07:47:31.709,"32.8945,-96.57679",2025-10-27T07:47:31.710211Z
88,1,46.68,07:47:32.466,"32.8945,-96.57679",2025-10-27T07:47:32.467755Z
88,1,39.63,07:47:33.182,"32.8945,-96.57679",2025-10-27T07:47:33.182905Z
88,1,34.66,07:47:33.938,"32.8945,-96.57679",2025-10-27T07:47:33.939903Z
88,1,47.44,07:47:34.687,"32.8945,-96.57679",2025-10-27T07:47:34.688929Z
88,1,39.17,07:47:35.426,"32.8945,-96.57679",2025-10-27T07:47:35.427517Z
88,1,36.77,07:47:36.150,"32.8945,-96.57679",2025-10-27T07:47:36.151402Z
88,1,34.8,07:47:36.873,"32.8945,-96.57679",2025-10-27T07:47:36.874307Z
88,1,41.26,07:47:37.614,"32.8945,-96.57679",2025-10-27T07:47:37.615577Z
88,1,36.93,07:47:38.334,"32.8945,-96.57679",2025-10-27T07:47:38.335358Z
88,1,37.4,07:47:39.063,"32.8945,-96.57679",2025-10-27T07:47:39.065257Z
88,1,41.53,07:47:39.783,"32.8945,-96.57679",2025-10-27T07:47:39.784756Z
88,1,39.69,07:47:40.515,"32.8945,-96.57679",2025-10-27T07:47:40.515671Z
88,1,41.85,07:47:41.235,"32.8945,-96.57679",2025-10-27T07:47:41.236514Z
88,1,36.52,07:47:41.960,"32.8945,-96.57679",2025-10-27T07:47:41.961916Z
88,1,43.97,07:47:42.694,"32.8945,-96.57679",2025-10-27T07:47:42.695823Z
88,1,42.66,07:47:43.438,"32.8945,-96.57679",2025-10-27T07:47:43.439214Z
88,1,37.81,07:47:45.384,"32.8945,-96.57679",2025-10-27T07:47:45.385916Z
88,1,39.27,07:47:47.665,"32.8945,-96.57679",2025-10-27T07:47:47.667024Z
88,1,37.6,07:47:50.009,"32.8945,-96.57679",2025-10-27T07:47:50.009946Z
88,1,41.82,07:47:50.763,"32.8945,-96.57679",2025-10-27T07:47:50.764597Z
88,1,44.33,07:47:51.489,"32.8945,-96.57679",2025-10-27T07:47:51.490281Z
88,1,37.08,07:47:52.203,"32.8945,-96.57679",2025-10-27T07:47:52.204282Z
88,1,45.54,07:47:52.923,"32.8945,-96.57679",2025-10-27T07:47:52.925126Z
88,1,33.76,07:47:53.699,"32.8945,-96.57679",2025-10-27T07:47:53.701039Z
88,1,37.61,07:47:54.433,"32.8945,-96.57679",2025-10-27T07:47:54.434265Z
88,1,30.69,07:47:55.165,"32.8945,-96.57679",2025-10-27T07:47:55.166432Z
88,1,36.38,07:47:55.922,"32.8945,-96.57679",2025-10-27T07:47:55.923333Z
88,1,39.69,07:47:57.666,"32.8945,-96.57679",2025-10-27T07:47:57.666984Z
88,1,40.96,07:47:59.615,"32.8945,-96.57679",2025-10-27T07:47:59.617290Z
88,1,42.45,07:48:00.346,"32.8945,-96.57679",2025-10-27T07:48:00.346952Z
88,1,33.68,07:48:01.076,"32.8945,-96.57679",2025-10-27T07:48:01.077748Z
88,1,49.95,07:48:01.828,"32.8945,-96.57679",2025-10-27T07:48:01.829785Z
88,1,43.07,07:48:02.550,"32.8945,-96.57679",2025-10-27T07:48:02.551388Z
88,1,45.01,07:48:03.277,"32.8945,-96.57679",2025-10-27T07:48:03.278263Z
88,1,45.12,07:48:03.992,"32.8945,-96.57679",2025-10-27T07:48:03.992962Z
88,1,41.14,07:48:04.718,"32.8945,-96.57679",2025-10-27T07:48:04.718860Z
88,1,46.28,07:48:05.465,"32.8945,-96.57679",2025-10-27T07:48:05.466437Z
88,1,40.52,07:48:06.176,"32.8945,-96.57679",2025-10-27T07:48:06.177850Z
88,1,42.45,07:48:06.910,"32.8945,-96.57679",2025-10-27T07:48:06.912117Z
88,1,48.0,07:48:07.665,"32.8945,-96.57679",2025-10-27T07:48:07.666804Z
88,1,45.35,07:48:08.388,"32.8945,-96.57679",2025-10-27T07:48:08.389641Z
88,1,46.5,07:48:09.122,"32.8945,-96.57679",2025-10-27T07:48:09.122933Z
88,1,36.77,07:48:09.875,"32.8945,-96.57679",2025-10-27T07:48:09.876042Z
88,1,44.97,07:48:10.672,"32.8945,-96.57679",2025-10-27T07:48:10.673397Z
88,1,47.94,07:48:11.405,"32.8945,-96.57679",2025-10-27T07:48:11.406807Z
88,1,37.85,07:48:12.156,"32.8945,-96.57679",2025-10-27T07:48:12.157587Z
88,1,33.1,07:48:12.924,"32.8945,-96.57679",2025-10-27T07:48:12.925402Z
88,1,35.75,07:48:13.655,"32.8945,-96.57679",2025-10-27T07:48:13.656931Z
88,1,41.04,07:48:14.387,"32.8945,-96.57679",2025-10-27T07:48:14.388454Z
88,1,36.16,07:48:15.119,"32.8945,-96.57679",2025-10-27T07:48:15.120831Z
88,1,44.41,07:48:15.866,"32.8945,-96.57679",2025-10-27T07:48:15.868608Z
88,1,32.02,07:48:16.627,"32.8945,-96.57679",2025-10-27T07:48:16.628243Z
88,1,37.62,07:48:17.362,"32.8945,-96.57679",2025-10-27T07:48:17.363945Z
88,1,40.17,07:48:18.086,"32.8945,-96.57679",2025-10-27T07:48:18.087264Z
88,1,31.65,07:48:18.818,"32.8945,-96.57679",2025-10-27T07:48:18.818750Z
88,1,40.44,07:48:19.533,"32.8945,-96.57679",2025-10-27T07:48:19.534804Z
88,1,35.82,07:48:20.282,"32.8945,-96.57679",2025-10-27T07:48:20.282498Z
88,1,41.69,07:48:21.005,"32.8945,-96.57679",2025-10-27T07:48:21.006468Z
88,1,45.35,07:48:21.730,"32.8945,-96.57679",2025-10-27T07:48:21.731963Z
88,1,40.2,07:48:22.454,"32.8945,-96.57679",2025-10-27T07:48:22.455728Z
88,1,26.35,07:48:23.182,"32.8945,-96.57679",2025-10-27T07:48:23.183040Z
88,1,34.14,07:48:23.932,"32.8945,-96.57679",2025-10-27T07:48:23.934036Z
88,1,38.44,07:48:24.715,"32.8945,-96.57679",2025-10-27T07:48:24.715839Z
88,1,41.54,07:48:25.458,"32.8945,-96.57679",2025-10-27T07:48:25.459831Z
88,1,40.37,07:48:26.168,"32.8945,-96.57679",2025-10-27T07:48:26.169185Z
88,1,47.81,07:48:26.934,"32.8945,-96.57679",2025-10-27T07:48:26.935450Z
88,1,33.73,07:48:27.699,"32.8945,-96.57679",2025-10-27T07:48:27.700848Z
88,1,36.58,07:48:28.416,"32.8945,-96.57679",2025-10-27T07:48:28.417407Z
88,1,36.91,07:48:29.144,"32.8945,-96.57679",2025-10-27T07:48:29.145275Z
88,1,41.02,07:48:29.882,"32.8945,-96.57679",2025-10-27T07:48:29.883734Z
88,1,38.31,07:48:30.631,"32.8945,-96.57679",2025-10-27T07:48:30.632626Z
88,1,37.13,07:48:31.363,"32.8945,-96.57679",2025-10-27T07:48:31.365138Z
88,1,32.47,07:48:32.088,"32.8945,-96.57679",2025-10-27T07:48:32.089649Z
88,1,44.31,07:48:32.813,"32.8945,-96.57679",2025-10-27T07:48:32.813887Z
88,1,36.49,07:48:33.532,"32.8945,-96.57679",2025-10-27T07:48:33.534124Z
88,1,37.96,07:48:34.283,"32.8945,-96.57679",2025-10-27T07:48:34.284656Z
88,1,54.15,07:48:35.003,"32.8945,-96.57679",2025-10-27T07:48:35.003940Z
88,1,37.55,07:48:35.729,"32.8945,-96.57679",2025-10-27T07:48:35.730843Z
88,1,42.12,07:48:36.450,"32.8945,-96.57679",2025-10-27T07:48:36.451408Z
88,1,40.76,07:48:37.173,"32.8945,-96.57679",2025-10-27T07:48:37.174450Z
88,1,38.23,07:48:37.882,"32.8945,-96.57679",2025-10-27T07:48:37.883974Z
88,1,27.43,07:48:38.600,"32.8945,-96.57679",2025-10-27T07:48:38.601434Z
88,1,37.42,07:48:39.316,"32.8945,-96.57679",2025-10-27T07:48:39.317489Z
88,1,34.5,07:48:40.046,"32.8945,-96.57679",2025-10-27T07:48:40.047490Z
88,1,32.73,07:48:40.772,"32.8945,-96.57679",2025-10-27T07:48:40.773221Z
88,1,38.87,07:48:41.487,"32.8945,-96.57679",2025-10-27T07:48:41.488629Z
88,1,43.8,07:48:42.204,"32.8945,-96.57679",2025-10-27T07:48:42.205978Z
88,1,38.31,07:48:42.941,"32.8945,-96.57679",2025-10-27T07:48:42.942182Z
88,1,39.46,07:48:43.671,"32.8945,-96.57679",2025-10-27T07:48:43.672569Z
88,1,40.94,07:48:44.405,"32.8945,-96.57679",2025-10-27T07:48:44.406342Z
88,1,45.67,07:48:45.123,"32.8945,-96.57679",2025-10-27T07:48:45.124662Z
88,1,38.58,07:48:45.839,"32.8945,-96.57679",2025-10-27T07:48:45.840619Z
88,1,38.1,07:48:46.566,"32.8945,-96.57679",2025-10-27T07:48:46.567386Z
88,1,34.67,07:48:47.292,"32.8945,-96.57679",2025-10-27T07:48:47.293517Z
88,1,45.3,07:48:48.015,"32.8945,-96.57679",2025-10-27T07:48:48.016604Z
88,1,38.81,07:48:48.733,"32.8945,-96.57679",2025-10-27T07:48:48.734118Z
88,1,47.84,07:48:49.452,"32.8945,-96.57679",2025-10-27T07:48:49.453388Z
88,1,45.19,07:48:50.169,"32.8945,-96.57679",2025-10-27T07:48:50.170438Z
88,1,51.4,07:48:50.891,"32.8945,-96.57679",2025-10-27T07:48:50.892098Z
88,1,27.86,07:48:51.632,"32.8945,-96.57679",2025-10-27T07:48:51.632973Z
88,1,39.54,07:48:52.382,"32.8945,-96.57679",2025-10-27T07:48:52.384061Z
88,1,34.64,07:48:53.117,"32.8945,-96.57679",2025-10-27T07:48:53.117894Z
88,1,40.82,07:48:53.860,"32.8945,-96.57679",2025-10-27T07:48:53.861917Z
88,1,48.93,07:48:54.632,"32.8945,-96.57679",2025-10-27T07:48:54.634027Z
88,1,36.55,07:48:55.359,"32.8945,-96.57679",2025-10-27T07:48:55.359999Z
88,1,45.51,07:48:56.071,"32.8945,-96.57679",2025-10-27T07:48:56.072851Z
88,1,39.16,07:48:56.792,"32.8945,-96.57679",2025-10-27T07:48:56.792771Z
88,1,41.81,07:48:57.510,"32.8945,-96.57679",2025-10-27T07:48:57.510974Z
88,1,39.87,07:48:58.217,"32.8945,-96.57679",2025-10-27T07:48:58.218249Z
88,1,39.39,07:48:58.960,"32.8945,-96.57679",2025-10-27T07:48:58.961982Z
88,1,36.22,07:48:59.679,"32.8945,-96.57679",2025-10-27T07:48:59.680960Z
88,1,48.95,07:49:00.390,"32.8945,-96.57679",2025-10-27T07:49:00.391704Z
88,1,42.82,07:49:01.106,"32.8945,-96.57679",2025-10-27T07:49:01.107728Z
88,1,41.75,07:49:01.850,"32.8945,-96.57679",2025-10-27T07:49:01.851530Z
88,1,44.55,07:49:02.591,"32.8945,-96.57679",2025-10-27T07:49:02.592702Z
88,1,33.12,07:49:03.326,"32.8945,-96.57679",2025-10-27T07:49:03.328028Z
88,1,36.1,07:49:04.057,"32.8945,-96.57679",2025-10-27T07:49:04.058836Z
88,1,36.85,07:49:04.771,"32.8945,-96.57679",2025-10-27T07:49:04.772596Z
88,1,43.08,07:49:05.490,"32.8945,-96.57679",2025-10-27T07:49:05.491837Z
88,1,43.44,07:49:06.206,"32.8945,-96.57679",2025-10-27T07:49:06.207087Z
88,1,48.15,07:49:06.922,"32.8945,-96.57679",2025-10-27T07:49:06.924121Z
88,1,34.46,07:49:07.662,"32.8945,-96.57679",2025-10-27T07:49:07.662818Z
88,1,39.29,07:49:08.381,"32.8945,-96.57679",2025-10-27T07:49:08.383016Z
88,1,46.73,07:49:09.110,"32.8945,-96.57679",2025-10-27T07:49:09.112016Z
88,1,41.35,07:49:09.824,"32.8945,-96.57679",2025-10-27T07:49:09.825234Z
88,1,43.92,07:49:10.540,"32.8945,-96.57679",2025-10-27T07:49:10.541176Z
88,1,41.47,07:49:11.289,"32.8945,-96.57679",2025-10-27T07:49:11.290995Z
88,1,47.33,07:49:12.017,"32.8945,-96.57679",2025-10-27T07:49:12.018208Z
88,1,38.15,07:49:12.767,"32.8945,-96.57679",2025-10-27T07:49:12.768115Z
88,1,44.27,07:49:13.496,"32.8945,-96.57679",2025-10-27T07:49:13.497724Z
88,1,41.58,07:49:14.210,"32.8945,-96.57679",2025-10-27T07:49:14.211780Z
88,1,42.43,07:49:14.922,"32.8945,-96.57679",2025-10-27T07:49:14.923390Z
88,1,37.77,07:49:15.649,"32.8945,-96.57679",2025-10-27T07:49:15.650492Z
88,1,43.26,07:49:16.366,"32.8945,-96.57679",2025-10-27T07:49:16.367202Z
88,1,42.64,07:49:17.109,"32.8945,-96.57679",2025-10-27T07:49:17.110147Z
88,1,42.45,07:49:17.834,"32.8945,-96.57679",2025-10-27T07:49:17.836148Z
88,1,43.54,07:49:18.560,"32.8945,-96.57679",2025-10-27T07:49:18.560711Z
88,1,42.72,07:49:19.282,"32.8945,-96.57679",2025-10-27T07:49:19.283587Z
88,1,42.66,07:49:20.023,"32.8945,-96.57679",2025-10-27T07:49:20.024850Z
88,1,42.07,07:49:20.782,"32.8945,-96.57679",2025-10-27T07:49:20.783118Z
88,1,38.57,07:49:21.532,"32.8945,-96.57679",2025-10-27T07:49:21.533954Z
88,1,41.73,07:49:22.266,"32.8945,-96.57679",2025-10-27T07:49:22.267773Z
88,1,36.58,07:49:22.982,"32.8945,-96.57679",2025-10-27T07:49:22.982666Z
88,1,42.56,07:49:23.694,"32.8945,-96.57679",2025-10-27T07:49:23.696041Z
88,1,45.04,07:49:24.432,"32.8945,-96.57679",2025-10-27T07:49:24.433889Z
88,1,39.21,07:49:25.153,"32.8945,-96.57679",2025-10-27T07:49:25.154907Z
88,1,42.11,07:49:25.867,"32.8945,-96.57679",2025-10-27T07:49:25.868196Z
88,1,30.13,07:49:26.572,"32.8945,-96.57679",2025-10-27T07:49:26.573786Z
88,1,44.81,07:49:27.316,"32.8945,-96.57679",2025-10-27T07:49:27.316972Z
88,1,38.52,07:49:28.032,"32.8945,-96.57679",2025-10-27T07:49:28.033936Z
88,1,34.62,07:49:28.756,"32.8945,-96.57679",2025-10-27T07:49:28.757986Z
88,1,31.32,07:49:29.481,"32.8945,-96.57679",2025-10-27T07:49:29.482519Z
88,1,41.13,07:49:30.203,"32.8945,-96.57679",2025-10-27T07:49:30.204963Z
88,1,41.61,07:49:30.938,"32.8945,-96.57679",2025-10-27T07:49:30.940034Z
88,1,31.71,07:49:31.660,"32.8945,-96.57679",2025-10-27T07:49:31.660946Z
88,1,39.15,07:49:32.416,"32.8945,-96.57679",2025-10-27T07:49:32.417240Z
88,1,36.15,07:49:33.138,"32.8945,-96.57679",2025-10-27T07:49:33.139975Z
88,1,38.34,07:49:33.865,"32.8945,-96.57679",2025-10-27T07:49:33.866537Z
88,1,35.42,07:49:34.596,"32.8945,-96.57679",2025-10-27T07:49:34.597614Z
88,1,41.46,07:49:35.317,"32.8945,-96.57679",2025-10-27T07:49:35.318232Z
88,1,37.58,07:49:36.139,"32.8945,-96.57679",2025-10-27T07:49:36.139836Z
88,1,45.25,07:49:36.894,"32.8945,-96.57679",2025-10-27T07:49:36.895019Z
88,1,37.07,07:49:37.644,"32.8945,-96.57679",2025-10-27T07:49:37.646095Z
88,1,37.87,07:49:38.377,"32.8945,-96.57679",2025-10-27T07:49:38.378872Z
88,1,37.17,07:49:39.118,"32.8945,-96.57679",2025-10-27T07:49:39.119087Z
88,1,35.97,07:49:39.830,"32.8945,-96.57679",2025-10-27T07:49:39.831605Z
88,1,42.97,07:49:40.550,"32.8945,-96.57679",2025-10-27T07:49:40.551518Z
88,1,42.8,07:49:41.267,"32.8945,-96.57679",2025-10-27T07:49:41.268439Z
88,1,34.18,07:49:42.018,"32.8945,-96.57679",2025-10-27T07:49:42.018767Z
88,1,40.3,07:53:18.846,"32.8945,-96.57679",2025-10-27T07:53:18.846954Z
88,1,38.46,07:53:19.866,"32.8945,-96.57679",2025-10-27T07:53:19.867737Z
88,1,36.87,07:53:20.741,"32.8945,-96.57679",2025-10-27T07:53:20.741787Z
88,1,33.93,07:53:21.588,"32.8945,-96.57679",2025-10-27T07:53:21.589019Z
88,1,33.39,07:53:22.315,"32.8945,-96.57679",2025-10-27T07:53:22.316363Z
88,1,42.94,07:53:23.055,"32.8945,-96.57679",2025-10-27T07:53:23.055684Z
88,1,39.56,07:53:23.774,"32.8945,-96.57679",2025-10-27T07:53:23.775223Z
88,1,47.31,07:53:24.542,"32.8945,-96.57679",2025-10-27T07:53:24.542504Z
88,1,41.3,07:53:25.265,"32.8945,-96.57679",2025-10-27T07:53:25.266553Z
88,1,38.23,07:53:26.004,"32.8945,-96.57679",2025-10-27T07:53:26.004577Z
88,1,47.62,07:53:26.712,"32.8945,-96.57679",2025-10-27T07:53:26.713415Z
88,1,43.71,07:53:27.431,"32.8945,-96.57679",2025-10-27T07:53:27.432340Z
88,1,46.58,07:53:28.160,"32.8945,-96.57679",2025-10-27T07:53:28.161174Z
88,1,34.98,07:53:28.907,"32.8945,-96.57679",2025-10-27T07:53:28.908647Z
88,1,36.87,07:53:29.630,"32.8945,-96.57679",2025-10-27T07:53:29.631795Z
88,1,39.21,07:53:30.352,"32.8945,-96.57679",2025-10-27T07:53:30.352416Z
88,1,48.6,07:53:31.115,"32.8945,-96.57679",2025-10-27T07:53:31.116540Z
88,1,37.13,07:53:31.859,"32.8945,-96.57679",2025-10-27T07:53:31.860699Z
88,1,33.8,07:53:32.571,"32.8945,-96.57679",2025-10-27T07:53:32.572221Z
88,1,37.04,07:53:33.329,"32.8945,-96.57679",2025-10-27T07:53:33.330167Z
88,1,47.6,07:53:34.064,"32.8945,-96.57679",2025-10-27T07:53:34.064527Z
88,1,43.02,07:53:34.789,"32.8945,-96.57679",2025-10-27T07:53:34.790776Z
88,1,36.87,07:53:35.520,"32.8945,-96.57679",2025-10-27T07:53:35.521342Z
88,1,35.93,07:53:36.297,"32.8945,-96.57679",2025-10-27T07:53:36.298540Z
88,1,39.62,07:53:37.040,"32.8945,-96.57679",2025-10-27T07:53:37.042042Z
88,1,37.62,07:53:37.757,"32.8945,-96.57679",2025-10-27T07:53:37.758303Z
88,1,35.32,07:53:38.576,"32.8945,-96.57679",2025-10-27T07:53:38.576485Z
88,1,44.69,07:53:40.933,"32.8945,-96.57679",2025-10-27T07:53:40.933863Z
88,1,41.31,07:53:43.371,"32.8945,-96.57679",2025-10-27T07:53:43.373194Z
88,1,42.04,07:53:45.054,"32.8945,-96.57679",2025-10-27T07:53:45.055516Z
88,1,32.21,07:53:45.763,"32.8945,-96.57679",2025-10-27T07:53:45.764964Z
88,1,39.01,07:53:46.497,"32.8945,-96.57679",2025-10-27T07:53:46.498347Z
88,1,47.18,07:53:47.207,"32.8945,-96.57679",2025-10-27T07:53:47.208751Z
88,1,46.24,07:53:47.936,"32.8945,-96.57679",2025-10-27T07:53:47.937475Z
88,1,38.52,07:53:48.660,"32.8945,-96.57679",2025-10-27T07:53:48.661840Z
88,1,43.59,07:53:49.392,"32.8945,-96.57679",2025-10-27T07:53:49.393917Z
88,1,44.4,07:53:50.117,"32.8945,-96.57679",2025-10-27T07:53:50.117705Z
88,1,44.86,07:53:50.839,"32.8945,-96.57679",2025-10-27T07:53:50.840807Z
88,1,35.12,07:53:51.581,"32.8945,-96.57679",2025-10-27T07:53:51.582601Z
88,1,38.15,07:53:52.315,"32.8945,-96.57679",2025-10-27T07:53:52.316965Z
88,1,38.27,07:53:53.059,"32.8945,-96.57679",2025-10-27T07:53:53.060570Z
88,1,43.26,07:53:53.815,"32.8945,-96.57679",2025-10-27T07:53:53.816629Z
88,1,32.28,07:53:54.547,"32.8945,-96.57679",2025-10-27T07:53:54.548434Z
88,1,42.04,07:53:55.273,"32.8945,-96.57679",2025-10-27T07:53:55.274131Z
88,1,44.77,07:53:55.998,"32.8945,-96.57679",2025-10-27T07:53:55.999065Z
88,1,42.83,07:53:56.722,"32.8945,-96.57679",2025-10-27T07:53:56.724303Z
88,1,33.43,07:53:57.448,"32.8945,-96.57679",2025-10-27T07:53:57.449615Z
88,1,42.06,07:53:58.209,"32.8945,-96.57679",2025-10-27T07:53:58.210268Z
88,1,42.88,07:53:58.946,"32.8945,-96.57679",2025-10-27T07:53:58.947662Z
88,1,47.36,07:53:59.680,"32.8945,-96.57679",2025-10-27T07:53:59.681741Z
88,1,34.53,07:54:00.419,"32.8945,-96.57679",2025-10-27T07:54:00.420223Z
88,1,40.44,07:54:01.173,"32.8945,-96.57679",2025-10-27T07:54:01.174556Z
88,1,42.31,07:54:01.936,"32.8945,-96.57679",2025-10-27T07:54:01.937018Z
88,1,42.7,07:54:02.653,"32.8945,-96.57679",2025-10-27T07:54:02.654322Z
88,1,41.27,07:54:03.375,"32.8945,-96.57679",2025-10-27T07:54:03.376165Z
88,1,35.85,07:54:04.119,"32.8945,-96.57679",2025-10-27T07:54:04.120614Z
88,1,40.5,07:54:04.856,"32.8945,-96.57679",2025-10-27T07:54:04.857476Z
88,1,40.0,07:54:05.597,"32.8945,-96.57679",2025-10-27T07:54:05.598571Z
88,1,34.65,07:54:06.332,"32.8945,-96.57679",2025-10-27T07:54:06.333276Z
88,1,46.96,07:54:07.050,"32.8945,-96.57679",2025-10-27T07:54:07.051288Z
88,1,48.52,07:54:07.797,"32.8945,-96.57679",2025-10-27T07:54:07.798083Z
88,1,34.83,07:54:08.523,"32.8945,-96.57679",2025-10-27T07:54:08.523646Z
88,1,35.95,07:54:09.260,"32.8945,-96.57679",2025-10-27T07:54:09.261365Z
